record_id,source_dataset,field,matched_categories,matched_spans
phmsa_hazmat_incidents__373057,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__373058,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__373084,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'SPILL'
phmsa_hazmat_incidents__373147,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|vehicle_collision,'fire'|'rollover'
phmsa_hazmat_incidents__373165,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__373188,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__373383,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
phmsa_hazmat_incidents__373386,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__373447,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__373476,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'hit by'|'spill'
phmsa_hazmat_incidents__373514,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn|crush_or_entrapment,'fire'|'spill'|'trapped'
phmsa_hazmat_incidents__373573,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__373597,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__373671,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__373690,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__373697,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__373704,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__373710,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|struck_by_object,'fire'|'struck by'
phmsa_hazmat_incidents__373815,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__373838,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__373968,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__373976,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
phmsa_hazmat_incidents__373978,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__373988,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__374019,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__374021,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__374064,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
phmsa_hazmat_incidents__374073,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__374076,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__374110,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__374121,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__374122,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__374155,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__374241,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__374274,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'hit by'|'Spill'
phmsa_hazmat_incidents__374292,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
phmsa_hazmat_incidents__374293,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|engulfment_or_asphyxiation,'fire'|'engulfed'
phmsa_hazmat_incidents__374294,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|engulfment_or_asphyxiation,'fire'|'engulfed'
phmsa_hazmat_incidents__374295,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|engulfment_or_asphyxiation,'fire'|'engulfed'
phmsa_hazmat_incidents__374305,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'Spill'
phmsa_hazmat_incidents__374335,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__374337,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRe'|'spill'
phmsa_hazmat_incidents__374527,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__374554,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__374570,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__374733,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__374795,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__374802,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__374831,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__374872,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__374875,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__374882,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__374890,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__374954,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|vehicle_collision,'SPILL'|'ROLLOVER'
phmsa_hazmat_incidents__375050,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__375051,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'IGNITION'|'SPILL'
phmsa_hazmat_incidents__375076,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__375079,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__375083,phmsa_hazmat_incidents,potential_consequence,crush_or_entrapment|vehicle_collision,'caught in'|'rollover'
phmsa_hazmat_incidents__375084,phmsa_hazmat_incidents,potential_consequence,crush_or_entrapment|vehicle_collision,'caught in'|'rollover'
phmsa_hazmat_incidents__375093,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__375101,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__375173,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__375195,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
phmsa_hazmat_incidents__375230,phmsa_hazmat_incidents,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion|chemical_exposure_or_burn,'KILLED'|'FIRE'|'SPILL'
phmsa_hazmat_incidents__375241,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
phmsa_hazmat_incidents__375320,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__375338,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'caught in'
phmsa_hazmat_incidents__375340,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn|vehicle_collision,'FIRE'|'SPILL'|'COLLISION'
phmsa_hazmat_incidents__375344,phmsa_hazmat_incidents,potential_consequence,fatality_or_life_threatening_injury|vehicle_collision,'FATAL'|'ROLLOVER'
phmsa_hazmat_incidents__375391,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__375393,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__375401,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__375427,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__375440,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__375559,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__375617,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|crush_or_entrapment|vehicle_collision,'fire'|'caught in'|'roll over'
phmsa_hazmat_incidents__375619,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__375624,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'hit by'|'spill'
phmsa_hazmat_incidents__375744,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__375931,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376024,phmsa_hazmat_incidents,potential_consequence,struck_by_object|chemical_exposure_or_burn,'hit by'|'spill'
phmsa_hazmat_incidents__376066,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376089,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376109,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CAUGHT BETWEEN'
phmsa_hazmat_incidents__376110,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376208,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CAUGHT IN'
phmsa_hazmat_incidents__376230,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376233,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376240,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__376244,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376256,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__376258,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|crush_or_entrapment,'FIRE'|'CRUSHED'
phmsa_hazmat_incidents__376267,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__376315,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'TRAPPED'
phmsa_hazmat_incidents__376323,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__376331,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__376344,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__376346,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__376352,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__376353,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|vehicle_collision,'FIRE'|'ROLL OVER'
phmsa_hazmat_incidents__376356,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__376363,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__376367,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
phmsa_hazmat_incidents__376427,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376441,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376458,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
phmsa_hazmat_incidents__376609,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__376644,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__376747,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376748,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376828,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__376851,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'IGNITION'|'SPILL'
phmsa_hazmat_incidents__376866,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|vehicle_collision,'fire'|'roll over'
phmsa_hazmat_incidents__376867,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|vehicle_collision,'fire'|'roll over'
phmsa_hazmat_incidents__377031,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__377082,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|crush_or_entrapment,'FIRE'|'CAUGHT IN'
phmsa_hazmat_incidents__377282,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__377291,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__377298,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__377303,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
phmsa_hazmat_incidents__377336,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'SPILL'|'CRUSHED'
phmsa_hazmat_incidents__377379,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|vehicle_collision,'spill'|'rollover'
phmsa_hazmat_incidents__377382,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__377383,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
phmsa_hazmat_incidents__377397,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'fire'|'spill'
phmsa_hazmat_incidents__377413,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|crush_or_entrapment|vehicle_collision,'FIRE'|'TRAPPED'|'ROLLOVER'
phmsa_hazmat_incidents__377419,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'FIRE'|'SPILL'
phmsa_hazmat_incidents__377435,phmsa_hazmat_incidents,potential_consequence,fire_or_explosion|chemical_exposure_or_burn,'Fire'|'spill'
phmsa_hazmat_incidents__377486,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'crushed'
phmsa_hazmat_incidents__377496,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
phmsa_hazmat_incidents__377646,phmsa_hazmat_incidents,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'Spill'|'crushed'
